Property URL,Property price,Sold date (MM/DD/YYYY),Living Area,Living Area Unit,Lot size,Lot size unit,Price per sqft,Broker name,Broker agent,Street Address,City,State,Zip,Country,Bedrooms,Bathrooms
https://www.zillow.com/homedetails/914-S-2nd-St-Saint-Charles-IL-60174/4662743_zpid/,780000,06/10/2022,2843,sqft,,,274.36,Keller Williams Inspire - Geneva,,914 S 2nd St,Saint Charles,IL,60174,USA,5,4
https://www.zillow.com/homedetails/1902-Moore-Ave-St-Charles-IL-60174/4664825_zpid/,340000,06/10/2022,1642,sqft,,,207.06,Keller Williams Inspire - Geneva,,1902 Moore Ave,St Charles,IL,60174,USA,3,2
https://www.zillow.com/homedetails/22-Whittington-Crse-St-Charles-IL-60174/4657653_zpid/,370000,06/09/2022,2011,sqft,,,183.99,Keller Williams Inspire - Geneva,,22 Whittington Crse,St Charles,IL,60174,USA,3,3
https://www.zillow.com/homedetails/505-Prairie-St-Saint-Charles-IL-60174/4662151_zpid/,330000,06/07/2022,2140,sqft,,,154.21,@properties Christie's International Real Estate,,505 Prairie St,Saint Charles,IL,60174,USA,3,1
https://www.zillow.com/homedetails/1546-Concord-Ct-St-Charles-IL-60174/4663870_zpid/,390000,06/03/2022,2250,sqft,,,173.33,Success 24/7 Real Estate,,1546 Concord Ct,St Charles,IL,60174,USA,5,2
https://www.zillow.com/homedetails/1254-Midway-Ave-Saint-Charles-IL-60174/4664023_zpid/,385000,06/03/2022,2089,sqft,,,184.3,Charles Rutenberg Realty Of Il,,1254 Midway Ave,Saint Charles,IL,60174,USA,5,3
https://www.zillow.com/homedetails/1809-Cambridge-Dr-St-Charles-IL-60174/4664745_zpid/,355000,06/03/2022,1515,sqft,,,234.32,Great Western Properties,,1809 Cambridge Dr,St Charles,IL,60174,USA,3,3
https://www.zillow.com/homedetails/828-S-3rd-St-St-Charles-IL-60174/124754847_zpid/,743000,06/02/2022,2235,sqft,,,332.44,Re/max All Pro - St Charles,,828 S 3rd St,St Charles,IL,60174,USA,3,4
https://www.zillow.com/homedetails/4106-Saint-Andrews-Ct-St-Charles-IL-60174/4655755_zpid/,504500,06/02/2022,3486,sqft,,,144.72,Coldwell Banker Realty,,4106 Saint Andrews Ct,St Charles,IL,60174,USA,4,4
https://www.zillow.com/homedetails/623-Katherine-St-St-Charles-IL-60174/4661632_zpid/,374900,06/02/2022,1877,sqft,,,199.73,Re/max Excels,,623 Katherine St,St Charles,IL,60174,USA,4,2
https://www.zillow.com/homedetails/980-Independence-Ave-St-Charles-IL-60174/4663717_zpid/,235000,06/01/2022,1604,sqft,,,146.51,,,980 Independence Ave,St Charles,IL,60174,USA,3,1
