Property URL,Property price,Sold date (MM/DD/YYYY),Living Area,Living Area Unit,Lot size,Lot size unit,Price per sqft,Broker name,Broker agent,Street Address,City,State,Zip,Country,Bedrooms,Bathrooms
https://www.zillow.com/homedetails/116-N-7th-Ave-St-Charles-IL-60174/4659754_zpid/,241000,03/04/2022,1024,sqft,,,235.35,Fox Valley Real Estate,,116 N 7th Ave,St Charles,IL,60174,USA,2,2
https://www.zillow.com/homedetails/1608-Jeanette-Ave-St-Charles-IL-60174/4664601_zpid/,240000,03/02/2022,1052,sqft,,,228.14,Charles Rutenberg Realty Of Il,,1608 Jeanette Ave,St Charles,IL,60174,USA,3,2
https://www.zillow.com/homedetails/1719-S-4th-Pl-Saint-Charles-IL-60174/4664220_zpid/,350000,03/01/2022,1919,sqft,,,182.39,Keller Williams Inspire - Geneva,,1719 S 4th Pl,Saint Charles,IL,60174,USA,5,3
https://www.zillow.com/homedetails/218-N-6th-St-St-Charles-IL-60174/4659574_zpid/,195000,02/28/2022,1413,sqft,,,138,,,218 N 6th St,St Charles,IL,60174,USA,,2
https://www.zillow.com/homedetails/805-Jefferson-Ave-Saint-Charles-IL-60174/4662565_zpid/,255000,02/28/2022,1385,sqft,,,184.12,Baird & Warner Fox Valley - undefined Geneva,,805 Jefferson Ave,Saint Charles,IL,60174,USA,3,2
https://www.zillow.com/homedetails/115-Walnut-Dr-Saint-Charles-IL-60174/294871942_zpid/,2310000,02/25/2022,14138,sqft,,,163.39,,,115 Walnut Dr,Saint Charles,IL,60174,USA,,
https://www.zillow.com/homedetails/6N579-Tucker-Ave-Saint-Charles-IL-60174/4654843_zpid/,235000,02/25/2022,1600,sqft,,,146.88,Re/max Excels,,6N579 Tucker Ave,Saint Charles,IL,60174,USA,3,2
https://www.zillow.com/homedetails/849-Margaret-Ct-St-Charles-IL-60174/4661800_zpid/,400001,02/25/2022,1992,sqft,,,200.8,Berg Properties,,849 Margaret Ct,St Charles,IL,60174,USA,4,3
https://www.zillow.com/homedetails/122-S-6th-St-St-Charles-IL-60174/4662004_zpid/,339900,02/25/2022,1671,sqft,,,203.41,Re/max Suburban,,122 S 6th St,St Charles,IL,60174,USA,4,2
https://www.zillow.com/homedetails/323-Illinois-St-Saint-Charles-IL-60174/4662031_zpid/,282000,02/24/2022,1404,sqft,,,200.85,Keller Williams Inspire - Geneva,,323 Illinois St,Saint Charles,IL,60174,USA,2,2
https://www.zillow.com/homedetails/6-S-10th-Ave-Saint-Charles-IL-60174/119323660_zpid/,247500,02/23/2022,1024,sqft,,,241.7,Coldwell Banker Real Estate Group,,6 S 10th Ave,Saint Charles,IL,60174,USA,2,2
https://www.zillow.com/homedetails/3210-Blackhawk-Trl-St-Charles-IL-60174/4658318_zpid/,409999,02/18/2022,2184,sqft,,,187.73,Berkshire Hathaway Homeservices Starck Real Estate,,3210 Blackhawk Trl,St Charles,IL,60174,USA,4,4
https://www.zillow.com/homedetails/34W655-Roosevelt-Ave-UNIT-C-Saint-Charles-IL-60174/124754123_zpid/,285000,02/17/2022,1881,sqft,,,151.52,Re/max Suburban,,34W655 Roosevelt Ave UNIT C,Saint Charles,IL,60174,USA,2,3
https://www.zillow.com/homedetails/2505-Royal-Saint-Georges-Ct-St-Charles-IL-60174/4657942_zpid/,492000,02/17/2022,2836,sqft,,,173.48,Berkshire Hathaway Homeservices Starck Real Estate,,2505 Royal Saint Georges Ct,St Charles,IL,60174,USA,3,4
